Title,Part of Term,Co-enroll,Attributes,CRN,Subject,Course Number,Section,Campus,Type,Method,Credits,Start Time,End Time,Days,Where,Instructor
Environmental Science,Second 8-week,,Natural Sciences-Chart I,25780,GEOL,1305,NH2,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,TBA
Meteorology,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",22298,GEOL,1347,001,Brenham Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,"Science, Tech, Engin & Innovat 106",Shari Louise Hilding-Kronforst
Meteorology,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",18274,GEOL,1347,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,TBA
Meteorology,Second 8-week,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",25579,GEOL,1347,NH1,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,TBA
Meteorology,Second 8-week,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",20957,GEOL,1347,NH2,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,TBA
Physical Geology,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",20792,GEOL,1403,002,Brenham Campus,Combined Lecture/Lab,In Person,4.000,1:25 pm,2:40 pm,MW,"Science, Tech, Engin & Innovat 106",Michael J Dalman
,,,,20792,,,,,,,,2:50 pm,4:05 pm,MW,"Science, Tech, Engin & Innovat 110",Michael J Dalman
Physical Geology,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22327,GEOL,1403,101,RELLIS Campus,Combined Lecture/Lab,In Person,4.000,7:45 am,9:00 am,TR,Walter C. Schwartz Building 294,TBA
,,,,22327,,,,,,,,9:10 am,10:25 am,TR,Walter C. Schwartz Building 250,TBA
Physical Geology,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18092,GEOL,1403,102,RELLIS Campus,Combined Lecture/Lab,In Person,4.000,1:25 pm,2:40 pm,MW,Walter C. Schwartz Building 284,TBA
,,,,18092,,,,,,,,2:50 pm,4:05 pm,MW,Walter C. Schwartz Building 250,TBA
Physical Geology,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",20670,GEOL,1403,304,Bryan Campus,Combined Lecture/Lab,In Person,4.000,1:25 pm,2:40 pm,MW,G Building 237,John L Mosley
,,,,20670,,,,,,,,2:50 pm,4:05 pm,MW,G Building 237,John L Mosley
Physical Geology,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18259,GEOL,1403,306,Bryan Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,TR,G Building 239,John L Mosley
,,,,18259,,,,,,,,10:35 am,11:50 am,TR,G Building 239,John L Mosley
Physical Geology,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",12424,GEOL,1403,N01,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class-Requires Computer,TBA
Physical Geology,Second 8-week,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",25830,GEOL,1403,NH1,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class - Second 8 week,TBA
Physical Geology,First 8-week,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",16194,GEOL,1403,NH2,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class - First 8 week,TBA
Oceanography,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18255,GEOL,1445,303,Bryan Campus,Combined Lecture/Lab,In Person,4.000,1:25 pm,2:40 pm,TR,G Building 235,Kathleen Mae Dubbs
,,,,18255,,,,,,,,2:50 pm,4:05 pm,TR,G Building 235,Kathleen Mae Dubbs
Oceanography,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22211,GEOL,1445,N01,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class-Requires Computer,TBA
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",18963,GOVT,2305,002,Brenham Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,Old Main Building 308,Alan D Lehmann
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",21577,GOVT,2305,003,Brenham Campus,Lecture,In Person,3.000,2:50 pm,4:05 pm,TR,Old Main Building 307,Wade Andrew Shol
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",24030,GOVT,2305,105,RELLIS Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,Blinn RELLIS Admin Building 270,Laura l Olson
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",24891,GOVT,2305,108,RELLIS Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,MW,Blinn RELLIS Admin Building 270,Ronald G Quiram
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",24032,GOVT,2305,110,RELLIS Campus,Lecture,In Person,3.000,4:15 pm,5:30 pm,MW,Blinn RELLIS Admin Building 270,Laura l Olson
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",24884,GOVT,2305,204,RELLIS Campus,Lecture,In Person,3.000,10:35 am,1:15 pm,F,Blinn RELLIS Admin Building 270,Wade Andrew Shol
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",24223,GOVT,2305,205,RELLIS Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,Blinn RELLIS Admin Building 270,Ronald G Quiram
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",20449,GOVT,2305,300,Bryan Campus,Lecture,In Person,3.000,4:15 pm,5:30 pm,MW,A Building 108,Maximo Geraldo Martinez
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",18982,GOVT,2305,304,Bryan Campus,Lecture,In Person,3.000,7:45 am,9:00 am,TR,A Building 109,Michael Robert Burnside
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",18984,GOVT,2305,305,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,TR,A Building 109,Michael Robert Burnside
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",18991,GOVT,2305,308,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,A Building 109,Michael Robert Burnside
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",18986,GOVT,2305,311,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,A Building 109,Michael Robert Burnside
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",19000,GOVT,2305,316,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,TR,A Building 109,Michael Robert Burnside
Federal Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",25618,GOVT,2305,330,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,TR,A Building 106,Eric B. Miller
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",20448,GOVT,2305,600,Sealy Campus,Lecture,In Person,3.000,7:25 am,8:45 am,TR,Sealy Campus Main Building 112,JJ Thaddaus Hill
American Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",25511,GOVT,2305,601,Sealy Campus,Lecture,In Person,3.000,7:25 am,8:45 am,TR,Sealy Campus Main Building 112,JJ Thaddaus Hill
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19005,GOVT,2305,B01,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,MW,T Building 121,Ronald G Quiram
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",21587,GOVT,2305,B02,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,MW,T Building 121,Ronald G Quiram
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23006,GOVT,2305,B03,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,A Building 106,Maximo Geraldo Martinez
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19095,GOVT,2305,B04,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,T Building 121,Ronald G Quiram
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19119,GOVT,2305,B05,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,TR,A Building 108,Lena Noel Denman
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23075,GOVT,2305,B06,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,T Building 118,Emily Anne Erdmann
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23074,GOVT,2305,B07,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,T Building 118,Emily Anne Erdmann
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19030,GOVT,2305,B08,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,MW,A Building 106,Maximo Geraldo Martinez
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19126,GOVT,2305,B09,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,TR,A Building 108,Lena Noel Denman
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23005,GOVT,2305,B11,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,A Building 106,Dustin Evan Tarver
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19144,GOVT,2305,B12,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,TR,A Building 106,Eric B. Miller
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23936,GOVT,2305,B13,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,2:50 pm,4:05 pm,MW,A Building 115,Maximo Geraldo Martinez
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",21582,GOVT,2305,B14,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,2:50 pm,4:05 pm,MW,A Building 106,Dustin Evan Tarver
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19266,GOVT,2305,B15,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,TR,Blinn RELLIS Admin Building 270,Jason Matthew Smith
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19275,GOVT,2305,B16,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,TR,Blinn RELLIS Admin Building 270,Jason Matthew Smith
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",21580,GOVT,2305,B17,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,Blinn RELLIS Admin Building 254,Nicholas Bryant
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",19282,GOVT,2305,B18,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,TR,Blinn RELLIS Admin Building 270,Jason Matthew Smith
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",24323,GOVT,2305,B19,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,2:50 pm,4:05 pm,TR,Blinn RELLIS Admin Building 254,Nicholas Bryant
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",19115,GOVT,2305,B21,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,A Building 106,Maximo Geraldo Martinez
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",19098,GOVT,2305,B22,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,T Building 121,Ronald G Quiram
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",23077,GOVT,2305,B23,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,TR,T Building 121,Ryan Gullett
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",19091,GOVT,2305,B25,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,MW,A Building 106,Maximo Geraldo Martinez
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",21595,GOVT,2305,B26,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,2:50 pm,4:05 pm,MW,A Building 106,Dustin Evan Tarver
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",21584,GOVT,2305,B28,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,A Building 106,Dustin Evan Tarver
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",19272,GOVT,2305,B30,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,TR,Blinn RELLIS Admin Building 270,Jason Matthew Smith
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",19279,GOVT,2305,B31,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,TR,Blinn RELLIS Admin Building 270,Jason Matthew Smith
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",19286,GOVT,2305,B32,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,Blinn RELLIS Admin Building 254,Nicholas Bryant
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23003,GOVT,2305,BH1,Brenham Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,MW,Old Main Building 307,Keith D Carlson
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",21586,GOVT,2305,BH2,Brenham Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,Old Main Building 307,Keith D Carlson
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",18965,GOVT,2305,BH3,Brenham Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,Old Main Building 307,Keith D Carlson
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",18975,GOVT,2305,BH4,Brenham Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,TR,Old Main Building 307,Wade Andrew Shol
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",24357,GOVT,2305,BH5,Brenham Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,TR,Old Main Building 307,Wade Andrew Shol
Federal Government,Full Term,,"Political Science-Chart II, Political Science-Chart II",25619,GOVT,2305,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Eric B. Miller
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",24803,GOVT,2305,N0C,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Brian E Cravens
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",20775,GOVT,2305,N20,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Eric B. Miller
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",20637,GOVT,2305,N21,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Joyce A Langenegger
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",20977,GOVT,2305,N23,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Tyler Adam Young
American Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",23007,GOVT,2305,N24,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Tyler Adam Young
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",23008,GOVT,2305,N25,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,James Henry Ruhland
Federal Government,Second 8-week,,"Political Science-Chart II, Political Science-Chart II",25785,GOVT,2305,N30,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Keith D Carlson
American Government,First 8-week,,"Political Science-Chart II, Political Science-Chart II",10482,GOVT,2305,NH1,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Eric B. Miller
